Evento ,Departamento ,Municipio ,Fecha ,Año ,Lugar ,Muertos ,Heridos ,Desaparecidos ,Viviendas Destruídas ,Viviendas Afectadas ,Damnificados ,Afectados ,Reubicados ,Evacuados ,Pérdidas $USD ,Pérdidas $Local ,Centros Educativos ,Centros Médicos ,Daños cultivos Ha ,Ganado ,Daños en vías Mts ,Número GLIDE ,Observaciones
EARTHQUAKE, YORO, SANTA RITA,2009-05-28,,  , , , , ,20,, , ,,0,0, , , ,0, , , 
EARTHQUAKE, YORO, MORAZAN,2009-05-28,,  , , , , ,58, , , , ,0,0,2, , ,0,, ,Tres carreteras dañadas 
EARTHQUAKE, STA BARBARA, TRINIDAD,2009-05-28,,  , , , , ,27,, , ,,0,0, , , ,0, , , 
EARTHQUAKE, CORTES, POTRERILLOS,2009-05-28,,  , , , ,1,157,, , ,,0,0,3, , ,0,, ,Dos puentes dañados. 
EARTHQUAKE, CORTES, PIMIENTA,2009-05-28,,  , , , ,1,9,, , ,,0,0, , , ,0, , , 
EARTHQUAKE, INTIBUCA, SAN FRANCISCO DE OPALACA,2009-05-28,,  , ,4, ,26,155,, , ,,0,0,9, , ,0,, ,"Un puente dañado, un edificio publico destruido, una iglesia dañada "
EARTHQUAKE, INTIBUCA, INTIBUCA,2009-05-28,,  , , , , , , , , , ,0,0, , , ,0, , ,"Un edificio publico dañado, Una iglesia dañada "
EARTHQUAKE, INTIBUCA, COLOMONCAGUA,2009-05-28,,  , , , , ,2,, , ,,0,0, , , ,0, , , 
EARTHQUAKE, INTIBUCA, MASAGUARA,2009-05-28,, Quiraguira , , , , ,3,, , ,,0,0, , , ,0, , , 
EARTHQUAKE, INTIBUCA, JESUS DE OTORO,2009-05-28,,  , , , , , , , , , ,0,0, , , ,0, , ,Una iglesia dañada 
EARTHQUAKE, LEMPIRA, LA VIRTUD,2009-05-28,,  , , , , , , , , , ,0,0, ,1, ,0,, ,Una carretera dañada 
EARTHQUAKE, COMAYAGUA, LA LIBERTAD,2009-05-28,,  , , , , ,21,, , ,,0,0, , , ,0, , ,Dos iglesias dañadas 
EARTHQUAKE, COMAYAGUA, COMAYAGUA,2009-05-28,,  , , , ,5,41,, , ,,0,0, , , ,0, , ,Una iglesia dañada 
EARTHQUAKE, LA PAZ, CHINACLA,2009-05-28,,  , , , , ,6,, , ,,0,0, , , ,0, , , 
EARTHQUAKE, LA PAZ, LA PAZ,2009-05-28,,  , , , ,2, ,, , ,,0,0, , , ,0, , , 
EARTHQUAKE, LA PAZ, MARCALA,2009-05-28,,  , , , , , , , , , ,0,0,1, , ,0, , , 
EARTHQUAKE, LA PAZ, SAN PEDRO TUTULE,2009-05-28,,  , , , , ,12,, , ,,0,0, , , ,0, , , 
EARTHQUAKE, LA PAZ, SANTA MARIA,2009-05-28,,  , , , , ,3,, , ,,0,0, , , ,0, , , 
EARTHQUAKE, LA PAZ, SANTIAGO PURINGLA,2009-05-28,,  , , , , ,4,, , ,,0,0, , , ,0, , , 
EARTHQUAKE, LA PAZ, MERCEDES DE ORIENTE,2009-05-28,,  , , , , ,3,, , ,,0,0, , , ,0, , , 
EARTHQUAKE, ATLANTIDA, JUTIAPA,2009-05-28,,  , , , , , , , , , ,0,0,2, , ,0, , , 
EARTHQUAKE, ATLANTIDA, EL PORVENIR,2009-05-28,,  , , , ,17,10,, , ,,0,0, , , ,0, , ,Una iglesia dañada 
EARTHQUAKE, ATLANTIDA, LA MASICA,2009-05-28,,  , , , , , , , , , ,0,0, , , ,0,, ,Una carretera dañada 
EARTHQUAKE, OCOTEPEQUE, BELEN GUALCHO,2009-05-28,,  , , , , , , , , , ,0,0, , , ,0, , ,Una iglesia dañada 
EARTHQUAKE, INTIBUCA, YAMARANGUILA,2009-05-28,,  , , , ,14,922,, , ,,0,0, , , ,0, , ,Una iglesia dañada 
EARTHQUAKE, COPAN, SANTA ROSA DE COPAN,2009-05-28,,  , , , , , , , , , ,0,0,1, , ,0, , , 
EARTHQUAKE, COPAN, VERACRUZ,2009-05-28,,  , , , ,1,4, , , , ,0,0, , , ,0, , ,Una iglesia dañada. 
EARTHQUAKE, OLANCHO, GUARIZAMA,2009-05-28,,  , , , , ,4,, , ,,0,0, , , ,0, , , 
EARTHQUAKE, ISLAS DE LA BAHIA, UTILA,2009-05-28,,  , , , , ,5,, , ,,0,0, , , ,0, , , 
EARTHQUAKE, FR. MORAZAN, SAN JUAN DE FLORES,2009-05-28,,  , , , , ,1,, , ,,0,0, , , ,0, , ,Un edificio publico dañado 
EARTHQUAKE, FR. MORAZAN, DISTRITO CENTRAL,2009-05-28,, Tegucigalpa. ,1, , , ,39,, , ,,0,0,7, , ,0, , , 
EARTHQUAKE, YORO, EL PROGRESO,2009-05-28,,  , , , , ,12, , , , ,0,0,5,1, ,0,, ,"Un puente dañado, daños en una Maquila, daños en el Supermercado la Antorcha "
EARTHQUAKE, LEMPIRA, SAN MANUEL DE COLOHETE,2009-05-28,,  , , , , ,3,, , ,,0,0, , , ,0, , ,Una iglesia dañada 
EARTHQUAKE, LEMPIRA, GRACIAS,2009-05-28,,  , , , ,17,21,, , ,,0,0,2, , ,0, , ,"Un edificio publico dañado, Una iglesia dañada "
EARTHQUAKE, LEMPIRA, LA IGUALA,2009-05-28,,  , , , ,65,344,, , ,,0,0,1, , ,0,, ,"Un puente dañado, una iglesia dañada "
EARTHQUAKE, LEMPIRA, VIRGINIA,2009-05-28,,  , , , , ,3,, , ,,0,0,1, , ,0,, ,"Dos carreteras dañadas, Un puente dañado, una iglesia dañada "
EARTHQUAKE, LEMPIRA, MAPULACA,2009-05-28,,  ,1, , , , , , , , ,0,0, , , ,0, , , 
EARTHQUAKE, COMAYAGUA, OJOS DE AGUA,2009-05-28,,  , , , , ,1,, , ,,0,0, , , ,0, , ,Daños en una iglesia. 
EARTHQUAKE, LA PAZ, YARULA,2009-05-28,,  , , , ,3,7,, , ,,0,0, , , ,0,, ,Un puente dañado 
EARTHQUAKE, STA BARBARA, ILAMA,2009-05-28,,  , , , ,4,52,, , ,,0,0, , , ,0,, ,"Dos edificios publicos dañados, cinco iglesias dañadas, una carretera dañada "
EARTHQUAKE, STA BARBARA, SANTA BARBARA,2009-05-28,,  , , , ,3,5,, , ,,0,0,1,1, ,0, , ,Un edificio publico dañado. 
EARTHQUAKE, STA BARBARA, NUEVA CELILAC,2009-05-28,,  , , , ,40,20,, , ,,0,0, , , ,0, , ,"Dos edificios publicos dañados, dos iglesias dañadas "
EARTHQUAKE, STA BARBARA, PETOA,2009-05-28,,  , , , ,106,220,, , ,,0,0,6, , ,0, , , 
EARTHQUAKE, STA BARBARA, SAN JOSE DE COLINAS,2009-05-28,,  , ,12, ,12,3,, , ,,0,0, , , ,0, , , 
EARTHQUAKE, CORTES, OMOA,2009-05-28,,  , , , ,270,660,, , ,,0,0,5,2, ,0, , ,"Daños en una Maquila, Un edificio publico dañado, una escuela destruida, dos iglesias dañadas "
EARTHQUAKE, CORTES, PUERTO CORTES,2009-05-28,,  ,,34, ,87,1325,,, ,,100,1900,35,3, ,0,, ,"siete edificios publicos dañados,14 carreteras dañadas, cuatro iglesias dañadas, cuatro puentes dañados, una escuela destruida, un hotel dañado50,136 [...] "
EARTHQUAKE, CORTES, SAN MANUEL,2009-05-28,,  ,2,37, ,19,102,, , ,,0,0,1, , ,0,, ,"11 Carreteras dañadas, siete puentes dañados "
EARTHQUAKE, CORTES, SAN PEDRO SULA,2009-05-28,, Barrio San Ramon. Naco ,1, , ,16,20,, , ,,0,0,8,1, ,0,, ,"Un puente dañado, Dos edificios públicos dañados, dos hoteles dañados, daños en dos Maquilas 9 casas dañadas en el barrio San Ramon.Daños en una [...] "
EARTHQUAKE, CORTES, VILLANUEVA,2009-05-28,,  , , , ,11,292,, , ,,0,0,6, , ,0, , ,Daños en una Maquila. 
EARTHQUAKE, CORTES, CHOLOMA,2009-05-28,,  , , , ,30,174,, , ,,0,0,47,8, ,0,, ,"Daños en una Maquila, cinco edificios publicos dañados, tres iglesias, dos puentes dañados, cinco escuelas destruidas, cuatro hospitales dañados, dos [...] "
EARTHQUAKE, CORTES, LA LIMA,2009-05-28,, Col. Pineda ,1,1, ,12,2,, , ,,0,0, , , ,0,, ,"Un puente dañado, daños en el Aeropuerto. "
EARTHQUAKE, ATLANTIDA, TELA,2009-05-29,,  ,2, , ,5,90,, , ,,0,0,1, , ,0, , , 
EARTHQUAKE, ATLANTIDA, SAN FRANCISCO,2009-05-28,,  , , , ,2,2,, , ,,0,0, , , ,0, , , 
EARTHQUAKE, ATLANTIDA, ARIZONA,2009-05-28,, Mezapa. , , , ,12,34,, , ,,0,0,1, , ,0,, ,"Dos puentes dañados, una carretera dañada "
EARTHQUAKE, ATLANTIDA, ESPARTA,2009-05-28,,  , , , ,12,31,, , ,,0,0,1, , ,0,, ,Un puente dañado 
EARTHQUAKE, ATLANTIDA, LA CEIBA,2009-05-28,,  , , , , ,4,, , ,,0,0,3, , ,0, , ,Un edificio publico y una iglesia dañados. 
LANDSLIDE, COLON, SANTA ROSA DE AGUAN,1982-10-28,,  , , , , , , , , , ,0,0, , ,,0,, ,Grandes trayectorias de la carretera intransitables. Afectados productores de granos basicos t ganaderos. Encarecimiento de Kerosen y Azucar 
LANDSLIDE, COLON, LIMON,1982-10-28,,  , , , , , , , , , ,0,0, , ,,0,, ,Grandes trayectorias de la carretera intransitables. Afectados productores de granos basicos t ganaderos. Encarecimiento de Kerosen y Azucar 
LANDSLIDE, COLON, IRIONA,1982-10-28,," Iriona, Ciriboya, Cusuna, San José de la Punta, Iriona Viejo ", , , , , , , , , ,0,0, , ,,0,, ,Grandes trayectorias de la carretera intransitables. Afectados productores de granos basicos t ganaderos. Encarecimiento de Kerosen y Azucar 
LANDSLIDE, FR. MORAZAN, DISTRITO CENTRAL,1982-10-26,, El Reparto Arriba , , , ,, , , ,, ,47300,900000, , , ,0, , ,"Zona declarada inhabitable 50 viviendas destruidas, aproximadamente 400 personas afectadas. La gente se instaló frente a la posta en la intemperie. "
EARTHQUAKE, LEMPIRA, ,1982-10-09,,  , , , , ,, , , , ,0,0, , , ,0, , , 
EARTHQUAKE, OCOTEPEQUE, SAN FRANCISCO DEL VALLE,1982-10-09,,  , , , , ,, ,, , ,0,0, , , ,0, , , 
EARTHQUAKE, OCOTEPEQUE, SAN MARCOS,1982-10-09,,  , , , , ,, , , , ,0,0, , , ,0, , , 
EARTHQUAKE, OCOTEPEQUE, OCOTEQPEQUE,1982-10-09,,  , , , , ,, , , , ,0,0, , , ,0, , , 
EPIDEMIC, ATLANTIDA, LA CEIBA,1982-10-08,, Bonitillo ,,, , , , , , , ,0,0, , , ,0, , , 
LANDSLIDE, EL PARAISO, EL PARAISO,1982-10-08,,  ,, , , , , , , , ,0,0, , , ,0,, ,"se incomunico la carretera hacia algunos poblados incluyendo zonas cafetaleras Las Selvas y La Lodoza, ademas causando la muerte indirecta de una [...] "
EPIDEMIC, OLANCHO, YOCON,1982-10-01,,  ,,, , , , , , , ,0,0, , , ,0, , ,15 niños mueren en todo Olancho. 
EPIDEMIC, OLANCHO, MANTO,1982-10-01,,  ,,, , , , , , , ,0,0, , , ,0, , ,15 niños mueren en todo Olancho. 
EPIDEMIC, OLANCHO, LA UNION,1982-10-01,,  ,,, , , , , , , ,0,0, , , ,0, , ,15 niños mueren en todo Olancho. 
EPIDEMIC, OLANCHO, GUATA,1982-10-01,,  ,,, , , , , , , ,0,0, , , ,0, , ,15 niños mueren en todo Olancho. 
EPIDEMIC, OLANCHO, EL ROSARIO,1982-10-01,,  ,,, , , , , , , ,0,0, , , ,0, , ,15 niños mueren en todo Olancho. 
ELECTRICSTORM, CHOLUTECA, CHOLUTECA,1982-09-11,, Barrio El Estadio ,, , , , , , , , ,0,0, , , ,0, , ,Muere carbonizados una joven de 14 años y un niño de 8 años tras caer rayo en su casa. 
FLOOD, GRACIAS A DIOS, PUERTO LEMPIRA,1982-07-0,,  , , , ,,,, , , ,1600000,30000000, ,,,0,, ,"La perdida es en conjunto con la de Brus Laguna. Destruidas miles de hectareas cultivos de arroz, platano, yuca, caña de azucar, maiz. Perdidas miles [...] "
FLOOD, GRACIAS A DIOS, BRUS LAGUNA,1982-07-0,,  , , , ,,,, , , ,1600000,30000000, ,,,0,, ,"La perdida es en conjunto con la de Brus Laguna. Destruidas miles de hectareas cultivos de arroz, platano, yuca, caña de azucar, maiz. Perdidas miles [...] "
EPIDEMIC, GRACIAS A DIOS, ,1982-06-29,,  ,,, , , , , , , ,0,0, ,, ,0, , ,Durante el primer trimestre del año se registraron 15 mil casos en todo el pais. 
EPIDEMIC, EL PARAISO, ,1982-06-29,,  ,,, , , , , , , ,0,0, ,, ,0, , ,Durante el primer trimestre del año se registraron 15 mil casos en todo el pais. 
EPIDEMIC, OLANCHO, ,1982-06-29,,  ,,, , , , , , , ,0,0, ,, ,0, , ,Durante el primer trimestre del año se registraron 15 mil casos en todo el pais. 
EPIDEMIC, COLON, ,1982-06-29,,  ,,, , , , , , , ,0,0, ,, ,0, , ,Durante el primer trimestre del año se registraron 15 mil casos en todo el pais. 
EPIDEMIC, ATLANTIDA, ,1982-06-29,,  ,,, , , , , , , ,0,0, ,, ,0, , ,Durante el primer trimestre del año se registraron 15 mil casos en todo el pais. 
EPIDEMIC, FR. MORAZAN, DISTRITO CENTRAL,1982-06-0,, Tegucigalpa , ,, , , , , , , ,0,0, ,, ,0, , , 
STRONGWIND, CORTES, ,1982-06-18,, Fincas de Tela Railroad Co. , , , , , , , , , ,709503,13500000, , ,,0, , ,Se impedirean de exportar 2.5 millones de unidades equivalentes a L 13.5 millones 
STRONGWIND, COLON, TOCOA,1982-06-18,, Fincas El Carmen y Alianza en sector de Isletas , , , , , , , , , ,55500,1056000, , ,,0, , ,Se impidieron de exportar 240 mil cajas de bananos equivalentes a L 1056000.00 
HEATWAVE, VALLE, NACAOME,1982-05-13,, Nacaome ,, , , , , , , , ,0,0, , , ,0, , ,"6 personas mueren sofocadas o por disminucion de presion sanguínea, todas con dolencia cardíaca. Se agrga a la ola de calor escaces de agua por culpa [...] "
HEATWAVE, CHOLUTECA, CHOLUTECA,1982-05-13,,  ,, , , , , , , , ,0,0, , , ,0, , ,"5 personas mueren sofocadas o por disminucion de presion sanguínea, todas con dolencia cardíaca. Se agrga a la ola de calor escaces de agua por culpa [...] "
DROUGHT, CORTES, SAN PEDRO SULA,1994-07-12,,  , , , , ,, ,, , ,0,0, ,,,0, , ,limpieza de tuberias para la rehabilitacion de la represa para poder obtener energia y a la vez suplir de agua a los pobladores de la zona. 
DROUGHT, OLANCHO, ,1994-07-11,,  , , , , , , ,, , ,0,0, ,,,0, , ,proyectos de proteccion de cuencas financiadas por COHDEFOR(Comision hondureña de defensa forestal) y por DIMA(Division nacional de Aguas.) 
DROUGHT, COMAYAGUA, ,1994-07-11,,  , , , , , , , , , ,0,0, , ,,0, , ,proyectos de proteccion de cuencas financiadas por COHDEFOR(Comision hondureña de defensa forestal) y por DIMA(Division nacional de Aguas.) 
PLAGUE, CORTES, ,1982-05-13,, Rengion de produccion del Valle de Sula , , , , , , , , , ,0,0, , ,,0, , ,Se vio afectado el sector de Recursos Naturales. 
DROUGHT, EL PARAISO, ,1994-07-11,,  , , , , , , ,, , ,0,0, ,,,0, , ,proyectos de proteccion de cuencas financiadas por COHDEFOR(Comision hondureña de defensa forestal) y por DIMA(Division nacional de Aguas.) 
EARTHQUAKE, COMAYAGUA, SAN JERONIMO,1982-04-26,, Lomas del Cordero , , , , ,, , , , ,0,0, , , ,0, , ,Agrietamiento en las casas. 
EARTHQUAKE, COMAYAGUA, EL ROSARIO,1982-04-26,, Las Anonas y El Sauce , , , ,,, ,, , ,0,0,, , ,0, , ,"Daños a escuela en El Sauce y suspensión de labores. 3/19 casas en Las Anonas destruidas y 16/19 dañadas en un 60%, gente vive en intemperie. [...] "
DROUGHT, OLANCHO, JUTICALPA,1994-07-11,,  , , , , , , ,, , ,0,0, ,,,0, , ,talas junto con sequias provoca escasez de agua que perjudica la salud de los pobladores.acciones de salud en la zona. 
EARTHQUAKE, COMAYAGUA, COMAYAGUA,1982-04-26,, Ciudad Comayagua , , , , ,, , , , ,0,0, , , ,0, , ,Agrietamiento a la catedral de la ciudad y en las casas. 
DROUGHT, OLANCHO, CATACAMAS,1994-07-11,,  , , , , , , ,, , ,0,0, ,,,0, , , 
DROUGHT, FR. MORAZAN, DISTRITO CENTRAL,1994-07-09,, toda la capital. , , , , , , ,, , ,0,0, ,, ,0, , ,para evitarlo el gobierno comienza a realizar mediciones de humo en todos los vehiculos por parte de las autoridades. 
DROUGHT, COMAYAGUA, ,1994-07-09,,  , , , , , , ,, , ,0,0, ,,,0, , ,daños en cultivo de maiz y cafe por sequias segun el congreso. 
DROUGHT, OLANCHO, ,1994-0-0,,  , , , , , , ,, , ,0,0, ,,,0, , ,Perdidas en maíz según el congreso nacional. Implementación de sistema de riego por goteo para evitar gastos mayores en el futuro. 
DROUGHT, YORO, ,1994-07-09,,  , , , , , , ,, , ,0,0, ,,,0, , ,"escazes de maiz, frijol y sorgo perjudicaran la economia del pais por la ola de sequia que ha ocurrido. "
DROUGHT, CORTES, ,1994-07-09,,  , , , , , , ,, , ,0,0, ,, ,0, , ,"Grandes perdidas de grano basico como frijol,maiz,sorgo. seran escazos por estos mesese segun el congreos nacional. "
DROUGHT, FR. MORAZAN, ,1994-07-05,,  , , , , , , ,, , ,0,0, ,, ,0, , , 
DROUGHT, YORO, ,1994-07-05,,  , , , , , , ,, , ,0,60000000, ,,,0, , ,falta de fondos a pesar de haber otorgado a la SRN 60 millones para gastos de ese indole. 
DROUGHT, OLANCHO, ,1994-07-05,,  , , , , , , ,, , ,0,0, ,,,0, , ,informacion recavada por el titular del SRN( secretaria de Recursos Naturales) 
DROUGHT, COMAYAGUA, ,1994-07-05,,  , , , , , , ,, , ,0,0, , ,,0, , , 
FIRE, OLANCHO, CATACAMAS,1982-04-15,,  , , , , , , ,, , ,0,0, , ,,0, , , 
FIRE, EL PARAISO, DANLI,1982-04-15,,  , , , , , , ,, , ,0,0, , ,,0, , , 
FIRE, COMAYAGUA, COMAYAGUA,1982-04-15,,  , , , , , , ,, , ,0,0, , ,,0, , ,Se reportan 3 mil incendios en 2 semanas 
FLOOD, CORTES, SAN PEDRO SULA,1982-04-13,,  , , , , ,, , , , ,0,0, , , ,0, , ,se dañaron muebles dentro de casas. 
STRONGWIND, CORTES, SAN PEDRO SULA,1982-04-13,, Ciudad de San Pedro Sula y Finca de Tela Railroad Co. en Cha , , , , ,, , , , ,0,0, , ,,0, , ,En dos ocaciones el viento arranca árbol y cae en casa. Hotel pierde techo. 
STRONGWIND, CORTES, LA LIMA,1982-04-13,, Finca de Tela Railroad Co. , , , , , , , , , ,0,0, , ,,0, , , 
STRONGWIND, YORO, EL PROGRESO,1982-04-13,, Fincas de Tela Railroad Co. , , , , , , , , , ,0,0, , ,,0, , , 
STRONGWIND, STA BARBARA, QUIMISTAN,1982-04-13,, El Higuerito Central , , , , , , , , , ,0,0, , ,,0, , , 
POLLUTION, CHOLUTECA, CHOLUTECA,1982-04-13,,  ,,, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, GRACIAS A DIOS, ,1982-04-02,, La Mosquitia ,,, , , , , , , ,0,0, , , ,0, , ,mueren 100 niños (misquitos nicaragüenses refugiados) 
EPIDEMIC, YORO, YORO,1982-03-19,, Subirana ,,, , , , , , , ,0,0, , , ,0, , ,"10 ninño y 2 adultos muertos, muchos adultos contagiados y la mayoria de los niños. "
FLOOD, CORTES, ,1994-07-05,, el cajon. , , , , ,, ,, , ,0,0, ,, ,0, , ,ayuda de cierta forma laas lluvias para solventar la problematica de los niveles mas bajos de la represa. 
DROUGHT, OLANCHO, SANTA MARIA DEL REAL,1994-07-04,, Santa Maria del real. , , , , , , , , , ,0,0, , , ,0, , ,Apoyo de los sectores públicos y privados para actividades en la zona. 
DROUGHT, OLANCHO, DULCE NOMBRE DE CULMI,1994-07-04,, Biosfera del rio platano. , , , , , , ,, , ,0,0, , ,,0, , ,trabajos por parte del sector publico y privado para trabajar en la deforestacion de la zona- 
DROUGHT, CORTES, ,1994-07-04,, el cajon. , , , , ,, ,, , ,0,0, ,,,0, , , 
DROUGHT, CORTES, ,1994-07-02,, Represa El Cajón. , , , , , , ,, , ,0,0, ,, ,0,, ,ENEE prepara comunicado para paralización del Cajón. 
DROUGHT, FR. MORAZAN, DISTRITO CENTRAL,1994-07-01,, Represa los laureles. , , , , ,, ,, , ,0,0,,, ,0, , ,Contaminación debido a las grandes plantas de energía instaladas en las zonas. 
DROUGHT, YORO, ,1994-07-01,,  , , , , , , ,, , ,0,0, ,, ,0, , ,Realizacion de talleres por el coelegio de profesionales forestales de honduras acerca del anlaisis de la problematica del manejo forestal en [...] 
DROUGHT, OLANCHO, ,1994-07-01,,  , , , , , , ,, , ,0,0, ,, ,0, , ,Realizacion de Talleres sobre analisis de problematica del amnejo forestal en honduras. 
DROUGHT, COMAYAGUA, ,1994-07-01,,  , , , , , , ,, , ,0,0, ,, ,0, , ,Realización de los talleres sobre el análisis de la problemática actual del manejo forestal en Honduras. 
DROUGHT, COMAYAGUA, ,1994-07-01,,  , , , , , , ,, , ,0,0, ,,,0, , , 
DROUGHT, CORTES, SAN PEDRO SULA,1994-07-01,, Zona norte. , ,, , ,, ,, , ,0,0, ,, ,0, , ,Dañso en el sistema Salud debido a las grandes tormentas de polvo que provocan los vehiculos pesados en la autopista. 
OTHER, CORTES, SAN PEDRO SULA,1994-07-01,,  , ,, , ,, ,, , ,0,0,,, ,0,, ,Accidentes vehiculares en todas las zonas. 
OTHER, CORTES, ,1994-07-01,, Autopista Cortes.SPS. , ,, , , , ,, , ,0,0, ,, ,0,, , 
DROUGHT, CORTES, ,1994-07-01,, El Cajon. , ,, , ,, ,, , ,0,0, ,, ,0, , ,Sequías deja perdidas en el Cajón junto con una grave crisis energética debido a una gran ola de calor sin humedad. 
DROUGHT, CHOLUTECA, MOROLICA,1976-09-30,,  , , , , , , ,, , ,55,0, , ,,0, , , 
DROUGHT, VALLE, SAN LORENZO,1976-09-30,,  , , , , , , ,, , ,4000,8000, , ,50,0, , , 
FLOOD, GRACIAS A DIOS, PUERTO LEMPIRA,1976-07-28,,  , , , , , , ,, , ,5000,10000, , ,50,0, , , 
FOG, ATLANTIDA, LA CEIBA,1982-03-03,, Aeropuerto Goloson , , , , , , , , , ,0,0, , , ,0,, ,aeropuerto cerrado por 3 dias 
FOG, CORTES, SAN PEDRO SULA,1982-03-03,, Aeropuerto Ramon Villeda Morales , , , , , , , , , ,0,0, , , ,0,, ,suspendidos vuelos por 3 dias 
EPIDEMIC, CORTES, SAN PEDRO SULA,1982-01-09,,  ,,, , , , , , , ,0,0, , , ,0, , , 
EARTHQUAKE, CORTES, CHOLOMA,1976-07-14,, Colonia López Arellano , , , ,35,,,,,,5000,10000, , , ,0, , ,"Se registraron fuertes daños en la mayoría de las casas, muchas de las cuales fueron demolidas. "
FIRE, VALLE, SAN LORENZO,1977-02-11,," San Lorenzo, Valle ", , , , , , ,, , ,500000,1000000, , , ,0, , ,El incendio destruyo mas de 20 mil quintales de algodon en rama debido a que el algodon es un material inflameble y su semilla estimula la ignicion. 
FROST, FR. MORAZAN, DISTRITO CENTRAL,1989-12-25,," Col. San Miguel, Col. 30 de Nviembre ",3, , , , , , , , ,0,0, , , ,0, , , 
LANDSLIDE, YORO, ,1989-12-05,, Montaña del Pijol. , , , , , , , , , ,0,0, , , ,0,, , 
FLOOD, ATLANTIDA, LA CEIBA,1989-12-03,," Barrios La Julia, La Barra, Ingles, El Centro, Cols. El Sau ", , , , ,,, , ,,0,0, , , ,0,, , 
FLOOD, ATLANTIDA, TELA,1989-12-13,," Aldea de Pajuiles, Zoilabe. ", , , ,,,, , ,,0,0, , ,,0,, , 
FLOOD, COLON, SONAGUERA,1989-12-06,, Isletas. , , , , , , ,, , ,0,0, , ,,0,, , 
FLOOD, ATLANTIDA, LA CEIBA,1989-11-30,," Mercado San Isidro, Boulevard 15 de Septiembre, Barrio Ingle ", , , , ,,,, ,,0,0, , , ,0,, , 
STRONGWIND, FR. MORAZAN, DISTRITO CENTRAL,1989-12-23,, Tegucigalpa. , , , , ,, , , , ,0,0, , , ,0, , ,"Los fuertes vientos arrancaron laminas de varias casas, Rotulos comerciales, cercas de madera, cables de alumbrado electrico y arboles. "
FLOOD, ATLANTIDA, TELA,1989-12-14,, Aldea Ica. , , , ,, ,400, ,,,0,0, , ,30,0, , , 
FLOOD, ATLANTIDA, TELA,1989-12-04,," Barrios Hiland Creek, Lempira, El Retiro ", , , , ,,, , ,,0,0, , ,,0,, , 
FLOOD, GRACIAS A DIOS, ,2005-11-21,, Palacios. , , , ,,,,, ,,1053000,20000000, , , ,0, , ,PALACIOS. GRACIAS A DIOS. fué dividida en 2 por el RIO TINTO O NEGRO. 
FLOOD, OCOTEPEQUE, OCOTEQPEQUE,1987-01-13,, a 4 Km de Aduana El Poy , , , , , , ,, , ,0,0, , , ,0,, ,"Entorpece circulacion de vehiculos, produce habilitacion de brecha atravesando Aldea Santa Rita "
FLOOD, ATLANTIDA, LA CEIBA,2005-11-21,,  ,,,,,,,, ,,2316000,44000000, , , ,0,, ,Según un Informe preliminar de COPECO La cantidad de victimas es una cifra bastante alta en poco tiempo. 
EARTHQUAKE, CHOLUTECA, CHOLUTECA,1982-01-11,,  , , , , , , , , , ,210,4000, , , ,0, , , 
EARTHQUAKE, VALLE, AMAPALA,1982-01-11,,  , ,, ,,, , , , ,0,0, , , ,0, , , 
EARTHQUAKE, FR. MORAZAN, DISTRITO CENTRAL,1982-01-11,," centro, col. kennedy, col. miraflores ", , , , , , ,, , ,0,0, , , ,0, , , 
FLOOD, ATLANTIDA, TELA,2005-11-21,,  ,,, ,,,,, ,,130000,2470000, , , ,0, , ,Las personas se encuentran en los techos de sus viviendas al temor de morir ahogadas. 
FLOOD, ATLANTIDA, ,2005-11-14,,  , , , , , , ,, , ,33680,640000, , ,,0, , , 
FLOOD, COLON, ,2005-11-14,,  , , , , , , ,, , ,5368421,102000000, , ,817,0,2000, ,La producción que no se pudo sacar es lo que está reportando las pérdidas no los arboles en sI. 
FIRE, FR. MORAZAN, DISTRITO CENTRAL,1976-03-15,, Colonia San Francisco , , , ,4, ,20,20, ,,15000,30000, , , ,0, , ,Cuatro viviendas fueron consumidas por el incendio. 
EARTHQUAKE, COMAYAGUA, COMAYAGUA,1976-04-04,, Catedral de Comayagua. , , , , , , , , , ,2500,5000, , , ,0, , ,"La catedral de Comayagua que ya había sufrido desperfectos de alguna consideración con motivo del terremoto a Guatemala, sufrió nuevos daños en el [...] "
FLOOD, CORTES, SAN MANUEL,2005-09-29,, En el valle de sula , , , , , , , , , ,526,10000, , , ,0, , ,Como consecuencia de las ultimas lluvias caídas en el occidente el rio Ulúa a incrementado su caudal 
FLOOD, OLANCHO, SANTA MARIA DEL REAL,2005-11-24,, Exactamente en la Comunidad Indigena pech Santa Maria Del Ca ,, ,,,,,, ,,60000,1140000, , ,,0,, ,La situación es critica los rios han incomunicado a las personas y no tienen que comer. 
ERUPTION, COMAYAGUA, SAN JOSE DE COMAYAGUA,1976-03-12,, Cerro Cargamon , , , , , , , ,,,0,0, , , ,0, , ,Fuertes emanaciones del cráter con olor a azufre y todos los arboles adyacentes presentaron evidentes muestras de haber sido dañados por la acción [...] 
FIRE, FR. MORAZAN, DISTRITO CENTRAL,1976-03-10,, 6 avenida entre 4 y 5 calles de Comayagüela . ,1, , ,1,1,4,, ,,1500,3000, , , ,0, , ,Una recién nacida de 45 días murió a causa de un incendió que sufrió la casa en que sus padres la dejaron sola al salir ellos a buscar el sustento [...] 
